char,height,origin_path,path,seg_areas,src_height,src_width,width,x1,x2,y1,y2,isTrain,label
수,45,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04116.JPG,char_data/수/DSC04116.JPG_2.jpg,1395,480,640,31,283,314,170,215,True,68
수,41,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04148.JPG,char_data/수/DSC04148.JPG_2.jpg,1312,480,640,32,175,207,252,293,True,68
수,93,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04303.JPG,char_data/수/DSC04303.JPG_2.jpg,8835,480,640,95,180,275,91,184,True,68
수,59,kaist_dataset/Korean/Digital_Camera/outdoor6/DSC04398.JPG,char_data/수/DSC04398.JPG_2.jpg,2183,480,640,37,196,233,377,436,True,68
수,121,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010003.JPG,char_data/수/P1010003.JPG_2.jpg,14278,480,640,118,292,410,146,267,True,68
수,78,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010005.JPG,char_data/수/P1010005.JPG_2.jpg,7410,480,640,95,353,448,97,175,True,68
수,37,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010016.JPG,char_data/수/P1010016.JPG_2.jpg,1443,480,640,39,580,619,74,111,True,68
수,56,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010023.JPG,char_data/수/P1010023.JPG_2.jpg,2016,480,640,36,164,200,227,283,True,68
수,88,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010029.JPG,char_data/수/P1010029.JPG_2.jpg,7480,480,640,85,431,516,333,421,True,68
수,118,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010054.JPG,char_data/수/P1010054.JPG_4.jpg,16284,480,640,138,235,373,103,221,True,68
수,34,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010054.JPG,char_data/수/P1010054.JPG_5.jpg,816,480,640,24,321,345,227,261,True,68
수,69,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010065.JPG,char_data/수/P1010065.JPG_2.jpg,5796,480,640,84,83,167,390,459,True,68
수,56,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010067.JPG,char_data/수/P1010067.JPG_2.jpg,6328,480,640,113,352,465,57,113,True,68
수,155,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010077.JPG,char_data/수/P1010077.JPG_2.jpg,15190,480,640,98,233,331,79,234,True,68
수,97,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010121.JPG,char_data/수/P1010121.JPG_2.jpg,9700,480,640,100,521,621,110,207,True,68
수,85,kaist_dataset/Korean/Digital_Camera/outdoor7/P1010131.JPG,char_data/수/P1010131.JPG_2.jpg,5355,480,640,63,560,623,122,207,True,68
수,42,kaist_dataset/Korean/Digital_Camera/outdoor8/P090912069.jpg,char_data/수/P090912069.jpg_2.jpg,1974,480,640,47,283,330,173,215,True,68
수,134,kaist_dataset/Korean/Digital_Camera/outdoor8/P1010172.JPG,char_data/수/P1010172.JPG_2.jpg,19028,480,640,142,424,566,71,205,True,68
수,81,kaist_dataset/Korean/Digital_Camera/outdoor8/크기변환_P1010033.JPG,char_data/수/크기변환_P1010033.JPG_2.jpg,7209,480,640,89,124,213,59,140,True,68
수,34,"kaist_dataset/Korean/Mobile_Phone/(M,K)E-bookCover/P090831108.jpg",char_data/수/P090831108.jpg_2.jpg,952,480,640,28,511,539,265,299,True,68
수,96,"kaist_dataset/Korean/Mobile_Phone/(M,K)E-bookCover/P090831151.jpg",char_data/수/P090831151.jpg_2.jpg,9024,480,640,94,232,326,23,119,True,68
수,153,"kaist_dataset/Korean/Mobile_Phone/(M,K)E-bookCover/P090831153.jpg",char_data/수/P090831153.jpg_2.jpg,18666,480,640,122,473,595,223,376,True,68
수,221,"kaist_dataset/Korean/Mobile_Phone/(M,K)E-bookCover/P090911006.jpg",char_data/수/P090911006.jpg_2.jpg,46852,480,640,212,130,342,139,360,True,68
수,88,kaist_dataset/Mixed/Digital_Camera/(C.S)A-shadow/DSC04304.JPG,char_data/수/DSC04304.JPG_2.jpg,5632,480,640,64,162,226,147,235,True,68
수,52,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/080118-0007.jpg,char_data/수/080118-0007.jpg_2.jpg,1820,1200,1600,35,1470,1505,629,681,True,68
수,132,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/080118-0014.jpg,char_data/수/080118-0014.jpg_2.jpg,13860,1200,1600,105,1143,1248,89,221,True,68
수,32,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/090.JPG,char_data/수/090.JPG_2.jpg,416,480,640,13,553,566,319,351,True,68
수,37,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/2.JPG,char_data/수/2.JPG_2.jpg,444,576,768,12,523,535,57,94,True,68
수,89,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/2007-12-09-day-exterior-078.jpg,char_data/수/2007-12-09-day-exterior-078.jpg_16.jpg,5785,1200,1600,65,629,694,490,579,True,68
수,53,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/2007-12-09-day-exterior-078.jpg,char_data/수/2007-12-09-day-exterior-078.jpg_17.jpg,1961,1200,1600,37,941,978,498,551,True,68
수,53,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/2007-12-09-day-exterior-078.jpg,char_data/수/2007-12-09-day-exterior-078.jpg_18.jpg,1961,1200,1600,37,980,1017,431,484,True,68
수,49,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/2007-12-09-day-exterior-078.jpg,char_data/수/2007-12-09-day-exterior-078.jpg_19.jpg,1813,1200,1600,37,1022,1059,512,561,True,68
수,49,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/2007-12-09-day-exterior-078.jpg,char_data/수/2007-12-09-day-exterior-078.jpg_20.jpg,1862,1200,1600,38,1060,1098,412,461,True,68
수,60,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/2007-12-09-day-exterior-078.jpg,char_data/수/2007-12-09-day-exterior-078.jpg_21.jpg,2220,1200,1600,37,1146,1183,419,479,True,68
수,57,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/2007-12-09-day-exterior-078.jpg,char_data/수/2007-12-09-day-exterior-078.jpg_22.jpg,1938,1200,1600,34,1195,1229,487,544,True,68
수,54,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/2007-12-09-day-exterior-078.jpg,char_data/수/2007-12-09-day-exterior-078.jpg_23.jpg,2430,1200,1600,45,1226,1271,396,450,True,68
수,141,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/45.JPG,char_data/수/45.JPG_2.jpg,20868,576,768,148,389,537,217,358,True,68
수,25,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/55.JPG,char_data/수/55.JPG_4.jpg,675,576,768,27,325,352,238,263,True,68
수,97,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/55.JPG,char_data/수/55.JPG_5.jpg,10088,576,768,104,360,464,266,363,True,68
수,37,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/56.JPG,char_data/수/56.JPG_2.jpg,888,576,768,24,685,709,295,332,True,68
수,77,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/P1010011.JPG,char_data/수/P1010011.JPG_4.jpg,6083,480,640,79,130,209,217,294,True,68
수,50,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/P1010011.JPG,char_data/수/P1010011.JPG_5.jpg,2150,480,640,43,112,155,84,134,True,68
수,97,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor1/P1010012.JPG,char_data/수/P1010012.JPG_2.jpg,8730,480,640,90,144,234,119,216,True,68
수,101,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor2/DSC02389.JPG,char_data/수/DSC02389.JPG_2.jpg,9999,480,640,99,398,497,110,211,True,68
수,114,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor2/DSC02447.JPG,char_data/수/DSC02447.JPG_4.jpg,8436,480,640,74,358,432,51,165,True,68
수,39,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor2/DSC02447.JPG,char_data/수/DSC02447.JPG_5.jpg,975,480,640,25,174,199,177,216,True,68
수,107,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor2/DSC02489.JPG,char_data/수/DSC02489.JPG_2.jpg,11128,480,640,104,521,625,136,243,True,68
수,151,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor2/DSC02502.JPG,char_data/수/DSC02502.JPG_2.jpg,16912,480,640,112,235,347,137,288,True,68
수,91,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor2/DSC02511.JPG,char_data/수/DSC02511.JPG_2.jpg,7189,480,640,79,217,296,287,378,True,68
수,56,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor2/DSC02887.JPG,char_data/수/DSC02887.JPG_2.jpg,2632,480,640,47,114,161,282,338,True,68
수,108,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor3/DSC03273.JPG,char_data/수/DSC03273.JPG_2.jpg,10044,480,640,93,85,178,187,295,True,68
수,63,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor3/DSC03429.JPG,char_data/수/DSC03429.JPG_2.jpg,3276,480,640,52,262,314,136,199,True,68
수,66,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03570.JPG,char_data/수/DSC03570.JPG_2.jpg,2508,480,640,38,190,228,349,415,True,68
수,50,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03582.JPG,char_data/수/DSC03582.JPG_2.jpg,1800,480,640,36,346,382,85,135,True,68
수,70,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03631.JPG,char_data/수/DSC03631.JPG_2.jpg,1610,480,640,23,138,161,179,249,True,68
수,97,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03657.JPG,char_data/수/DSC03657.JPG_2.jpg,8051,480,640,83,483,566,317,414,True,68
수,52,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03667.JPG,char_data/수/DSC03667.JPG_2.jpg,2600,480,640,50,173,223,283,335,False,68
수,81,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03691.JPG,char_data/수/DSC03691.JPG_2.jpg,6480,480,640,80,300,380,128,209,False,68
수,53,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03693.JPG,char_data/수/DSC03693.JPG_2.jpg,2597,480,640,49,186,235,352,405,False,68
수,123,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03722.JPG,char_data/수/DSC03722.JPG_2.jpg,10701,480,640,87,193,280,65,188,False,68
수,108,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03723.JPG,char_data/수/DSC03723.JPG_2.jpg,6912,480,640,64,187,251,67,175,False,68
수,94,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03724.JPG,char_data/수/DSC03724.JPG_2.jpg,6486,480,640,69,206,275,144,238,False,68
수,88,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03730.JPG,char_data/수/DSC03730.JPG_2.jpg,6688,480,640,76,253,329,166,254,False,68
수,96,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03732.JPG,char_data/수/DSC03732.JPG_2.jpg,9696,480,640,101,226,327,290,386,False,68
수,83,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.JPG,char_data/수/DSC03757.JPG_2.jpg,5478,480,640,66,452,518,227,310,False,68
수,84,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC03830.JPG,char_data/수/DSC03830.JPG_2.jpg,3780,480,640,45,271,316,29,113,False,68
수,60,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04094.JPG,char_data/수/DSC04094.JPG_2.jpg,2760,480,640,46,277,323,191,251,False,68
수,62,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04111.JPG,char_data/수/DSC04111.JPG_2.jpg,2666,480,640,43,68,111,122,184,False,68
수,91,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04149.JPG,char_data/수/DSC04149.JPG_2.jpg,6643,480,640,73,84,157,200,291,False,68
수,36,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04150.JPG,char_data/수/DSC04150.JPG_2.jpg,936,480,640,26,513,539,312,348,False,68
수,62,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04401.JPG,char_data/수/DSC04401.JPG_2.jpg,3782,480,640,61,20,81,244,306,False,68
수,40,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor5/DSC04456.JPG,char_data/수/DSC04456.JPG_2.jpg,1320,480,640,33,204,237,227,267,False,68
수,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010075.JPG,char_data/수/P1010075.JPG_4.jpg,780,480,640,26,402,428,138,168,False,68
수,25,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010075.JPG,char_data/수/P1010075.JPG_5.jpg,425,480,640,17,466,483,138,163,False,68
수,49,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010097.JPG,char_data/수/P1010097.JPG_2.jpg,2450,480,640,50,367,417,46,95,False,68
수,38,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010098.JPG,char_data/수/P1010098.JPG_2.jpg,1406,480,640,37,369,406,443,479,False,68
수,50,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor6/P1010127.JPG,char_data/수/P1010127.JPG_2.jpg,2100,480,640,42,377,419,105,155,False,68
수,110,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC02739.JPG,char_data/수/DSC02739.JPG_2.jpg,10010,480,640,91,206,297,39,149,False,68
수,38,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC02756.JPG,char_data/수/DSC02756.JPG_2.jpg,1178,480,640,31,271,302,146,184,False,68
수,109,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC02787.JPG,char_data/수/DSC02787.JPG_2.jpg,6431,480,640,59,186,245,246,355,False,68
수,43,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03096.JPG,char_data/수/DSC03096.JPG_2.jpg,1677,480,640,39,468,507,349,392,False,68
수,70,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03483.JPG,char_data/수/DSC03483.JPG_2.jpg,3570,480,640,51,284,335,114,184,False,68
수,108,kaist_dataset/Mixed/Digital_Camera/(C.S)D-indoor1/DSC03998.JPG,char_data/수/DSC03998.JPG_2.jpg,6696,480,640,62,164,226,253,361,False,68
수,80,kaist_dataset/Mixed/Digital_Camera/(C.S)E-night/DSC02600.JPG,char_data/수/DSC02600.JPG_2.jpg,8000,480,640,100,84,184,306,386,False,68
수,40,kaist_dataset/Mixed/Digital_Camera/(C.S)E-night/DSC03561.JPG,char_data/수/DSC03561.JPG_2.jpg,1400,480,640,35,290,325,29,69,False,68
수,41,kaist_dataset/Mixed/Mobile_Phone/(C.M)A-outdoor/P090908005.jpg,char_data/수/P090908005.jpg_2.jpg,1804,480,640,44,90,134,147,188,False,68
수,40,kaist_dataset/Mixed/Mobile_Phone/(C.M)A-outdoor/P090908006.jpg,char_data/수/P090908006.jpg_2.jpg,1920,480,640,48,73,121,275,315,False,68
수,91,kaist_dataset/Mixed/Mobile_Phone/(C.M)A-outdoor/P090912036.jpg,char_data/수/P090912036.jpg_2.jpg,8736,480,640,96,301,397,84,175,False,68
수,134,kaist_dataset/Mixed/Mobile_Phone/(C.M)A-outdoor/P090912047.jpg,char_data/수/P090912047.jpg_2.jpg,10720,480,640,80,524,604,128,262,False,68
학,86,kaist_dataset/Korean/Digital_Camera/A-shadow/DSC03536.JPG,char_data/학/DSC03536.JPG_2.jpg,7310,480,640,85,201,286,130,216,True,85
학,279,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC02822.JPG,char_data/학/DSC02822.JPG_2.jpg,53568,480,640,192,407,599,40,319,True,85
학,235,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC02823.JPG,char_data/학/DSC02823.JPG_2.jpg,38070,480,640,162,381,543,149,384,True,85
학,279,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC02824.JPG,char_data/학/DSC02824.JPG_2.jpg,51336,480,640,184,424,608,112,391,True,85
학,184,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC02826.JPG,char_data/학/DSC02826.JPG_2.jpg,25944,480,640,141,447,588,195,379,True,85
학,55,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC03933.JPG,char_data/학/DSC03933.JPG_2.jpg,2035,480,640,37,423,460,282,337,True,85
학,88,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC04217.JPG,char_data/학/DSC04217.JPG_2.jpg,7216,480,640,82,324,406,64,152,True,85
학,63,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC04218.JPG,char_data/학/DSC04218.JPG_2.jpg,3087,480,640,49,338,387,196,259,True,85
학,63,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC04219.JPG,char_data/학/DSC04219.JPG_2.jpg,3465,480,640,55,267,322,173,236,True,85
학,69,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC04222.JPG,char_data/학/DSC04222.JPG_2.jpg,3312,480,640,48,295,343,60,129,True,85
학,83,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC04230.JPG,char_data/학/DSC04230.JPG_2.jpg,4150,480,640,50,361,411,188,271,True,85
학,97,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC04232.JPG,char_data/학/DSC04232.JPG_2.jpg,7372,480,640,76,172,248,122,219,True,85
학,86,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC04240.JPG,char_data/학/DSC04240.JPG_2.jpg,4902,480,640,57,200,257,82,168,True,85
학,96,kaist_dataset/Korean/Digital_Camera/F-bookCover/DSC04241.JPG,char_data/학/DSC04241.JPG_2.jpg,6912,480,640,72,237,309,249,345,True,85
학,116,kaist_dataset/Korean/Digital_Camera/G-others/2007-12-09-day-exterior-005.jpg,char_data/학/2007-12-09-day-exterior-005.jpg_8.jpg,22968,1600,1200,198,24,222,676,792,True,85
학,121,kaist_dataset/Korean/Digital_Camera/G-others/2007-12-09-day-exterior-005.jpg,char_data/학/2007-12-09-day-exterior-005.jpg_9.jpg,23111,1600,1200,191,9,200,1074,1195,True,85
학,121,kaist_dataset/Korean/Digital_Camera/G-others/2007-12-09-day-exterior-005.jpg,char_data/학/2007-12-09-day-exterior-005.jpg_10.jpg,11979,1600,1200,99,641,740,341,462,True,85
학,118,kaist_dataset/Korean/Digital_Camera/G-others/2007-12-09-day-exterior-005.jpg,char_data/학/2007-12-09-day-exterior-005.jpg_11.jpg,11800,1600,1200,100,546,646,720,838,True,85
학,69,kaist_dataset/Korean/Digital_Camera/G-others/2007-12-09-day-exterior-062.jpg,char_data/학/2007-12-09-day-exterior-062.jpg_4.jpg,4485,1600,1200,65,675,740,208,277,True,85
학,252,kaist_dataset/Korean/Digital_Camera/G-others/2007-12-09-day-exterior-062.jpg,char_data/학/2007-12-09-day-exterior-062.jpg_5.jpg,71568,1600,1200,284,473,757,852,1104,True,85
학,66,kaist_dataset/Korean/Digital_Camera/indoor1/DSC02723.JPG,char_data/학/DSC02723.JPG_2.jpg,3564,480,640,54,255,309,145,211,True,85
학,133,kaist_dataset/Korean/Digital_Camera/indoor1/DSC02757.JPG,char_data/학/DSC02757.JPG_4.jpg,14364,480,640,108,83,191,185,318,True,85
학,44,kaist_dataset/Korean/Digital_Camera/indoor1/DSC02757.JPG,char_data/학/DSC02757.JPG_5.jpg,1364,480,640,31,314,345,153,197,True,85
학,98,kaist_dataset/Korean/Digital_Camera/indoor1/DSC02778.JPG,char_data/학/DSC02778.JPG_2.jpg,8722,480,640,89,166,255,282,380,True,85
학,69,kaist_dataset/Korean/Digital_Camera/indoor1/DSC03092.JPG,char_data/학/DSC03092.JPG_2.jpg,4416,480,640,64,500,564,90,159,True,85
학,82,kaist_dataset/Korean/Digital_Camera/indoor1/DSC03152.JPG,char_data/학/DSC03152.JPG_2.jpg,4592,480,640,56,153,209,218,300,True,85
학,107,kaist_dataset/Korean/Digital_Camera/indoor1/DSC03154.JPG,char_data/학/DSC03154.JPG_4.jpg,8560,480,640,80,139,219,187,294,True,85
학,108,kaist_dataset/Korean/Digital_Camera/indoor1/DSC03154.JPG,char_data/학/DSC03154.JPG_5.jpg,8424,480,640,78,387,465,181,289,True,85
학,103,kaist_dataset/Korean/Digital_Camera/indoor1/DSC03155.JPG,char_data/학/DSC03155.JPG_4.jpg,7622,480,640,74,94,168,127,230,True,85
학,93,kaist_dataset/Korean/Digital_Camera/indoor1/DSC03155.JPG,char_data/학/DSC03155.JPG_5.jpg,6696,480,640,72,248,320,131,224,True,85
학,164,kaist_dataset/Korean/Digital_Camera/indoor2/DSC04001.JPG,char_data/학/DSC04001.JPG_2.jpg,16892,480,640,103,471,574,169,333,True,85
학,105,kaist_dataset/Korean/Digital_Camera/indoor2/DSC04004.JPG,char_data/학/DSC04004.JPG_2.jpg,9135,480,640,87,471,558,296,401,True,85
학,68,kaist_dataset/Korean/Digital_Camera/indoor2/DSC04186.JPG,char_data/학/DSC04186.JPG_2.jpg,3740,480,640,55,285,340,74,142,True,85
학,41,kaist_dataset/Korean/Digital_Camera/indoor2/DSC04250.JPG,char_data/학/DSC04250.JPG_2.jpg,1640,480,640,40,384,424,252,293,True,85
학,106,kaist_dataset/Korean/Digital_Camera/indoor2/DSC04417.JPG,char_data/학/DSC04417.JPG_2.jpg,7420,480,640,70,495,565,124,230,True,85
학,72,kaist_dataset/Korean/Digital_Camera/indoor2/DSC04422.JPG,char_data/학/DSC04422.JPG_2.jpg,3384,480,640,47,404,451,225,297,True,85
학,79,kaist_dataset/Korean/Digital_Camera/indoor2/DSC04423.JPG,char_data/학/DSC04423.JPG_2.jpg,5609,480,640,71,359,430,231,310,True,85
학,52,kaist_dataset/Korean/Digital_Camera/outdoor1/001.JPG,char_data/학/001.JPG_2.jpg,3172,480,640,61,461,522,185,237,True,85
학,106,kaist_dataset/Korean/Digital_Camera/outdoor1/004.JPG,char_data/학/004.JPG_2.jpg,8374,480,640,79,354,433,145,251,True,85
학,39,kaist_dataset/Korean/Digital_Camera/outdoor1/029.JPG,char_data/학/029.JPG_4.jpg,1365,480,640,35,244,279,148,187,True,85
학,90,kaist_dataset/Korean/Digital_Camera/outdoor1/029.JPG,char_data/학/029.JPG_5.jpg,6030,480,640,67,449,516,200,290,True,85
학,106,kaist_dataset/Korean/Digital_Camera/outdoor1/54.JPG,char_data/학/54.JPG_4.jpg,11872,523,767,112,143,255,247,353,True,85
학,113,kaist_dataset/Korean/Digital_Camera/outdoor1/54.JPG,char_data/학/54.JPG_5.jpg,11413,523,767,101,471,572,243,356,True,85
학,96,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02467.JPG,char_data/학/DSC02467.JPG_2.jpg,8544,480,640,89,373,462,162,258,True,85
학,110,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02488.JPG,char_data/학/DSC02488.JPG_2.jpg,11880,480,640,108,284,392,312,422,True,85
학,97,kaist_dataset/Korean/Digital_Camera/outdoor2/DSC02506.JPG,char_data/학/DSC02506.JPG_2.jpg,8342,480,640,86,413,499,317,414,True,85
학,65,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC02537.JPG,char_data/학/DSC02537.JPG_2.jpg,3510,480,640,54,416,470,352,417,True,85
학,84,kaist_dataset/Korean/Digital_Camera/outdoor3/DSC03232.JPG,char_data/학/DSC03232.JPG_2.jpg,7560,480,640,90,459,549,184,268,True,85
학,125,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03261.JPG,char_data/학/DSC03261.JPG_2.jpg,14500,480,640,116,368,484,271,396,True,85
학,78,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03263.JPG,char_data/학/DSC03263.JPG_4.jpg,6006,480,640,77,204,281,53,131,True,85
학,86,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03263.JPG,char_data/학/DSC03263.JPG_5.jpg,7568,480,640,88,536,624,44,130,True,85
학,153,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03268.JPG,char_data/학/DSC03268.JPG_4.jpg,25245,480,640,165,444,609,274,427,True,85
학,48,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03268.JPG,char_data/학/DSC03268.JPG_5.jpg,2256,480,640,47,402,449,199,247,True,85
학,42,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03272.JPG,char_data/학/DSC03272.JPG_6.jpg,1302,480,640,31,103,134,244,286,True,85
학,120,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03272.JPG,char_data/학/DSC03272.JPG_7.jpg,10800,480,640,90,341,431,297,417,True,85
학,104,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03272.JPG,char_data/학/DSC03272.JPG_8.jpg,8736,480,640,84,432,516,295,399,True,85
학,149,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03452.JPG,char_data/학/DSC03452.JPG_2.jpg,7003,480,640,47,446,493,112,261,True,85
학,90,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03537.JPG,char_data/학/DSC03537.JPG_2.jpg,7470,480,640,83,436,519,18,108,True,85
학,42,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03573.JPG,char_data/학/DSC03573.JPG_2.jpg,1806,480,640,43,183,226,156,198,True,85
학,78,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03598.JPG,char_data/학/DSC03598.JPG_2.jpg,5226,480,640,67,422,489,88,166,True,85
학,91,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03599.JPG,char_data/학/DSC03599.JPG_2.jpg,7007,480,640,77,386,463,108,199,True,85
학,70,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03600.JPG,char_data/학/DSC03600.JPG_2.jpg,3710,480,640,53,448,501,178,248,True,85
학,68,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03601.JPG,char_data/학/DSC03601.JPG_2.jpg,3944,480,640,58,410,468,157,225,True,85
학,88,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03610.JPG,char_data/학/DSC03610.JPG_2.jpg,6776,480,640,77,432,509,18,106,True,85
학,70,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03612.JPG,char_data/학/DSC03612.JPG_2.jpg,3990,480,640,57,394,451,33,103,True,85
학,51,kaist_dataset/Korean/Digital_Camera/outdoor4/DSC03615.JPG,char_data/학/DSC03615.JPG_2.jpg,2907,480,640,57,248,305,220,271,True,85
학,91,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03623.JPG,char_data/학/DSC03623.JPG_2.jpg,7462,480,640,82,112,194,115,206,True,85
학,61,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03681.JPG,char_data/학/DSC03681.JPG_2.jpg,2501,480,640,41,324,365,354,415,True,85
학,157,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03709.JPG,char_data/학/DSC03709.JPG_4.jpg,25434,480,640,162,447,609,199,356,True,85
학,58,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03709.JPG,char_data/학/DSC03709.JPG_5.jpg,2030,480,640,35,565,600,128,186,True,85
학,68,kaist_dataset/Korean/Digital_Camera/outdoor5/DSC03712.JPG,char_data/학/DSC03712.JPG_2.jpg,2992,480,640,44,258,302,42,110,True,85
